id,name,country,state,city,location,zip_code,website,phone,status,approved_by,user_id,logo_url
61162,University of La Verne College of Law,United States,California,Ogden ,320 E D Street,91764,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61163,University of Louisiana at Lafayette,United States,Louisiana,#N/A,104 University Cir,70503,www.louisiana.edu,377-482-1000,approved,admin-krupa,admin-krupa,logos/NULL
61164,University of Louisiana at Monroe,United States,Louisiana,#N/A,700 University Avenue,NULL,www.ulm.edu,318-342-1000,approved,admin-krupa,admin-krupa,logos/NULL
61165,University of Louisville,United States,Kentucky,#N/A,2301 S 3rd St,NULL,www.louisville.edu,502-852-5555,approved,admin-krupa,admin-krupa,logos/NULL
61166,University of Louisville Hospital,United States,Kentucky,#N/A,530 South Jackson Street,40202,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61167,University of Maine,United States,Maine,Orem ,"5703 Alumni Hall, Suite 200",NULL,www.umaine.edu/,207-581-1110,approved,admin-krupa,admin-krupa,logos/NULL
61168,University of Maine at Augusta,United States,Maine,#N/A,46 University Dr,NULL,www.uma.maine.edu/,207-621-3146,approved,admin-krupa,admin-krupa,logos/NULL
61169,University of Maine at Farmington,United States,Maine,#N/A,224 Main St,NULL,www.umf.maine.edu,207-778-7000,approved,admin-krupa,admin-krupa,logos/NULL
61170,University of Maine at Fort Kent,United States,Maine,Fort Dodge ,23 University Drive,4743,www.umfk.maine.edu,207-834-7500,approved,admin-krupa,admin-krupa,logos/NULL
61171,University of Maine at Machias,United States,Maine,Lyndhurst,116 O'Brien Ave,4654,www.umm.maine.edu,207-255-1200,approved,admin-krupa,admin-krupa,logos/NULL
61172,University of Maine at Presque Isle,United States,Maine,#N/A,181 Main St,NULL,www.umpi.maine.edu,207-768-9400,approved,admin-krupa,admin-krupa,logos/NULL
61173,University of Management and Technology,United States,Virginia,#N/A,"1901 North Fort Myer Drive, Suite 700",22209,www.umtweb.edu,703-516-0035,approved,admin-krupa,admin-krupa,logos/NULL
61174,University of Mary,United States,North Dakota,Belleview ,7500 University Dr,58504,www.umary.edu,701-255-7500-0,approved,admin-krupa,admin-krupa,logos/NULL
61175,University of Mary Hardin-Baylor,United States,Texas,Belleview ,900 College St,NULL,www.umhb.edu,800-727-8642-4514,approved,admin-krupa,admin-krupa,logos/NULL
61176,University of Mary Washington,United States,Virginia,Fraser ,1301 College Ave,NULL,www.umw.edu,540-654-1000,approved,admin-krupa,admin-krupa,logos/NULL
61177,University of Maryland - Baltimore,United States,Maryland,Avon Park ,220 N. Arch Street,NULL,www.umaryland.edu,410-706-3100,approved,admin-krupa,admin-krupa,logos/NULL
61178,University of Maryland - Baltimore County,United States,Maryland,Avon Park ,1000 Hilltop Circle,21250,www.umbc.edu,410-455-1000,approved,admin-krupa,admin-krupa,logos/NULL
61179,University of Maryland - College Park,United States,Maryland,Colfax ,Main Administration Building,NULL,www.umd.edu,301-405-1000,approved,admin-krupa,admin-krupa,logos/NULL
61180,University of Maryland - Eastern Shore,United States,Maryland,Prescott,11868 Academic Oval,NULL,www.umes.edu,410-651-2200,approved,admin-krupa,admin-krupa,logos/NULL
61181,University of Maryland - University College,United States,Maryland,Addison,3501 University Blvd East,NULL,www.umuc.edu,301-985-7000,approved,admin-krupa,admin-krupa,logos/NULL
61182,University of Maryland Center for Environmental Sciences,United States,Maryland,#N/A,2020 Horns Point Road,21613,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61183,University of Maryland Medical System,United States,Maryland,Avon Park ,22 South Greene Street,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61184,University of Massachusetts - Boston,United States,Massachusetts,#N/A,100 Morrissey Blvd,NULL,www.umb.edu,617-287-6000,approved,admin-krupa,admin-krupa,logos/NULL
61185,University of Massachusetts - Dartmouth,United States,Massachusetts,Nibley ,285 Old Westport Rd,NULL,www.umassd.edu,508-999-8000,approved,admin-krupa,admin-krupa,logos/NULL
61186,University of Massachusetts,United States,Massachusetts,Shrewsbury,1 University Ave,1545,https://www.umassp.edu,9789344000,approved,admin-krupa,admin-krupa,logos/NULL
61187,University of Massachusetts - Worcester,United States,Massachusetts,Wheatland,55 Lake Avenue North,1655,www.umassmed.edu,508-856-1542,approved,admin-krupa,admin-krupa,logos/NULL
61188,University of Massachusetts Amherst,United States,Massachusetts,#N/A,181 Presidents Drive,1003,www.umass.edu,413-545-0111,approved,admin-krupa,admin-krupa,logos/NULL
61189,University of Massachusetts at Amherst Psychology Internship,United States,Massachusetts,#N/A,123 Berkshire House,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61190,University of Massachusetts Center for Counseling and Psychological Health Psychology Internship,United States,Massachusetts,#N/A,127 Hills North,1003,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61191,University of Massachusetts Medical School,United States,Massachusetts,Worcester,55 Lake Avenue North,1655,www.umassmed.edu,,approved,admin-krupa,admin-krupa,logos/NULL
61192,University of Massachusetts Medical School Residency in Clinical Health Psychology,United States,Massachusetts,Wheatland,55 Lake Avenue North,1655,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61193,"University of Massachusetts, Amherst Dietetic Internship",United States,Massachusetts,Guttenberg ,"100 Venture Way, Suite 201",1035,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61194,University of Memphis,United States,Tennessee,#N/A,341 Administration Building,38152,www.memphis.edu,901-678-2000,approved,admin-krupa,admin-krupa,logos/NULL
61195,University of Miami,United States,Florida,Coppock ,University Station,33124,www.miami.edu/,305-284-2211,approved,admin-krupa,admin-krupa,logos/univer of miami.png
61196,University of Michigan - Ann Arbor,United States,Michigan ,Anderson,2074 Fleming Administration Building,NULL,www.umich.edu,734-764-1817,approved,admin-krupa,admin-krupa,logos/NULL
61197,University of Michigan - Dearborn,United States,Michigan ,De Witt ,4901 Evergreen Rd,NULL,www.umd.umich.edu/,313-593-5000,approved,admin-krupa,admin-krupa,logos/NULL
61198,University of Michigan - Flint,United States,Michigan ,Fertile ,303 E Kearsley,NULL,www.umflint.edu,810-762-3000,approved,admin-krupa,admin-krupa,logos/NULL
61199,University of Michigan Dietetic Internship,United States,Michigan ,Anderson,"1420 Washington Heights, M6150",NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61200,University of Michigan Hospitals and Health Centers,United States,Michigan ,Anderson,1500 East Medical Center Drive,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61201,University of Michigan Hospitals and Health Centers Dietetic Internship,United States,Michigan ,Anderson,1500 East Medical Center Drive,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61202,University of Michigan Institute for Human Adjustment Psychology Internship,United States,Michigan ,Anderson,530 Church Street,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61203,University of Michigan Predoctoral Internship Consortium,United States,Michigan ,Anderson,530 Church Street,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61204,University of Michigan Psychology Internship,United States,Michigan ,Anderson,530 S. State Street,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61205,University of Michigan Residency in Clinical Child Psychology,United States,Michigan ,Anderson,"2101 Commonwealth Boulevard, Suite C",48109,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61206,University of Michigan Residency in Clinical Neuropsychology,United States,Michigan ,Anderson,"2101 Commonwealth Boulevard, Suite C",48109,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61207,University of Michigan Residency in Clinical Psychology,United States,Michigan ,Anderson,"2101 Commonwealth Boulevard, Suite C",48109,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61208,University of Minnesota - Crookston,United States,Minnesota,Cromwell ,2900 University Ave,NULL,www.crk.umn.edu/,218-281-6510,approved,admin-krupa,admin-krupa,logos/NULL
61209,University of Minnesota - Duluth,United States,Minnesota,Dubuque ,515 Darland Administration Bldg.,55812,www.d.umn.edu,218-726-8000,approved,admin-krupa,admin-krupa,logos/NULL
61210,University of Minnesota - Morris,United States,Minnesota,#N/A,600 East 4th Street,56267,www.mrs.umn.edu/,320-589-2211,approved,admin-krupa,admin-krupa,logos/NULL
61211,University of Minnesota - Twin Cities,United States,Minnesota,Minersville ,"202 Morrill Hall, 100 Church Street SE",NULL,www1.umn.edu/twincities/index.php,612-625-5000,approved,admin-krupa,admin-krupa,logos/NULL
61212,University of Minnesota Medical Center - Fairview,United States,Minnesota,Minersville ,2450 Riverside Avenue,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61213,University of Mississippi,United States,Mississippi,#N/A,145 Martindale,NULL,www.olemiss.edu,662-915-7211,approved,admin-krupa,admin-krupa,logos/NULL
61214,University of Missouri - Columbia,United States,Missouri,#N/A,105 Jesse Hall,65211,www.missouri.edu,573-882-2121,approved,admin-krupa,admin-krupa,logos/NULL
61215,University of Missouri - Kansas City,United States,Missouri,Kanawha ,5100 Rockhill Rd,64110,www.umkc.edu,816-235-1000,approved,admin-krupa,admin-krupa,logos/NULL
61216,University of Missouri - St Louis,United States,Missouri,#N/A,One University Boulevard,NULL,www.umsl.edu,314-516-5000,approved,admin-krupa,admin-krupa,logos/NULL
61217,University of Mobile,United States,Alabama,Moab ,5735 College Parkway Drive,NULL,www.umobile.edu,251-675-5990,approved,admin-krupa,admin-krupa,logos/NULL
61218,University of Montevallo,United States,Alabama,Monroe ,Station 6001,35115,www.montevallo.edu,205-665-6155,approved,admin-krupa,admin-krupa,logos/NULL
61219,University of Mount Olive,United States,North Carolina,#N/A,634 Henderson St,NULL,www.moc.edu,919-658-2502,approved,admin-krupa,admin-krupa,logos/NULL
61220,University of Mount Union,United States,Ohio,Allgood,1972 Clark Ave.,NULL,www.mountunion.edu,800-992-6682,approved,admin-krupa,admin-krupa,logos/NULL
61221,University of Nebraska - Lincoln,United States,Nebraska,#N/A,201 Canfield Administration Bldg. 14th & R Street,NULL,www.unl.edu,402-472-7211,approved,admin-krupa,admin-krupa,logos/NULL
61222,University of Nebraska - Nebraska College of Technical Agriculture,United States,Nebraska,#N/A,404 East 7th,NULL,NCTA.UNL.EDU,308-367-4124-238,approved,admin-krupa,admin-krupa,logos/NULL
61223,University of Nebraska at Kearney,United States,Nebraska,Kanawha ,905 W 25th St,NULL,www.unk.edu,308-865-8441,approved,admin-krupa,admin-krupa,logos/NULL
61224,University of Nebraska at Omaha,United States,Nebraska,Ogden ,6001 Dodge St,NULL,www.unomaha.edu,402-554-2800,approved,admin-krupa,admin-krupa,logos/NULL
61225,University of Nebraska Medical Center,United States,Nebraska,Ogden ,986605 Nebraska Medical Center,NULL,www.unmc.edu,402-559-4200,approved,admin-krupa,admin-krupa,logos/NULL
61226,University of Nebraska Medical Center College of Dentistry General Practice Residency 12 Months,United States,Nebraska,#N/A,40th & Holdrege Streets,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61227,University of Nebraska Medical Center College of Dentistry Predoctoral Internship,United States,Nebraska,#N/A,40th & Holdrege Streets,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61228,University of Nebraska Medical Center Dietetic Internship,United States,Nebraska,Ogden ,981200 Nebraska Medical Center,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61229,University of Nebraska-Lincoln Dietetic Internship,United States,Nebraska,#N/A,120C Ruth Leverton Hall,NULL,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61230,University of Nevada - Las Vegas,United States,Nevada,Larrabee ,"Box 451002, 4505 S Maryland Pky",89154,www.unlv.edu,702-895-3011,approved,admin-krupa,admin-krupa,logos/NULL
61231,University of Nevada - Reno,United States,Nevada,Reedsburg,1664 North Virginia Street,89557,www.unr.edu,775-784-1110,approved,admin-krupa,admin-krupa,logos/NULL
61232,University of New England,United States,Maine,Belleview ,11 Hills Beach Rd,4005,WWW.UNE.EDU,207-283-0171,approved,admin-krupa,admin-krupa,logos/NULL
61233,University of New Hampshire,United States,New Hampshire,#N/A,"Thompson Hall, 105 Main Street",NULL,www.u29.edu,603-862-1234,approved,admin-krupa,admin-krupa,logos/NULL
61234,University of New Haven,United States,Connecticut,Wamsutter,300 Boston Post Road,6516,www.newhaven.edu,203-932-7000,approved,admin-krupa,admin-krupa,logos/NULL
61235,University of New Mexico,United States,New Mexico,Albertville,University of New Mexico,87131,www.unm.edu,505-277-0111,approved,admin-krupa,admin-krupa,logos/NULL
61236,University of New Orleans,United States,Louisiana,New Harmony ,2000 Lakeshore Drive,70148,www.uno.edu,504-280-6000,approved,admin-krupa,admin-krupa,logos/NULL
61237,University of North Alabama,United States,Alabama,Fertile ,One Harrison Plaza,NULL,www.una.edu,256-765-4100,approved,admin-krupa,admin-krupa,logos/NULL
61238,University of North America,United States,Virginia,Verona,8618 Westwood Center Drive,22182,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61239,University of North Carolina at Asheville,United States,North Carolina,Archer ,One University Hts,NULL,www.unca.edu,828-251-6600,approved,admin-krupa,admin-krupa,logos/NULL
61240,University of North Carolina at Chapel Hill,United States,North Carolina,Centralia ,103 South Bldg Campus Box 9100,27599,www.unc.edu,919-962-2211,approved,admin-krupa,admin-krupa,logos/NULL
61241,University of North Carolina at Charlotte,United States,North Carolina,#N/A,9201 University City Blvd,NULL,www.uncc.edu,704-687-2000,approved,admin-krupa,admin-krupa,logos/NULL
61242,University of North Carolina at Greensboro,United States,North Carolina,#N/A,1000 Spring Garden St,NULL,www.uncg.edu,336-334-5000,approved,admin-krupa,admin-krupa,logos/NULL
61243,University of North Carolina at Pembroke,United States,North Carolina,#N/A,One University Drive,NULL,www.uncp.edu,910-521-6000-6000,approved,admin-krupa,admin-krupa,logos/NULL
61244,University of North Carolina at Wilmington,United States,North Carolina,#N/A,601 South College Road,NULL,www.uncw.edu,910-962-3000,approved,admin-krupa,admin-krupa,logos/NULL
61245,Blue Cross Blue Shield of North Dakota,United States,North Dakota,Grafton ,4510 13th Avenue South,58121,www.bcbsnd.com,8002255863,approved,admin-krupa,admin-krupa,logos/NULL
61246,University of North Florida,United States,Florida,#N/A,1 UNF Drive,32224,www.unf.edu,904-620-1000,approved,admin-krupa,admin-krupa,logos/NULL
61247,University of North Georgia,United States,Georgia,Cylinder ,82 College Circle,30597,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61248,University of North Texas,United States,Texas,#N/A,1155 Union Circle #311277,76203,www.unt.edu,940-565-2000,approved,admin-krupa,admin-krupa,logos/NULL
61249,University of North Texas at Dallas,United States,Texas,#N/A,7300 University Hills Blvd,75241,NULL,NULL,approved,admin-krupa,admin-krupa,logos/NULL
61250,University of North Texas Health Science Center at Fort Worth,United States,Texas,Fort Madison ,3500 Camp Bowie Blvd,76107,www.hsc.unt.edu,817-735-2000,approved,admin-krupa,admin-krupa,logos/NULL
61251,University of Northern Colorado,United States,Colorado,Gray ,501 20th St.,80639,www.unco.edu,970-351-1890,approved,admin-krupa,admin-krupa,logos/NULL
61252,University of Northern Iowa,United States,Iowa,Castana ,1222 W 27th St,50614,www.uni.edu,319-273-2311,approved,admin-krupa,admin-krupa,logos/NULL
61253,University of Northern Virginia,United States,Virginia,Manasquan,10021 Balls Ford Road,20109,www.unva.edu,703-392-0771-2401,approved,admin-krupa,admin-krupa,logos/NULL
61254,University of Northwestern - St. Paul,United States,Minnesota,#N/A,3003 Snelling Ave N,NULL,www.nwc.edu,651-631-5100,approved,admin-krupa,admin-krupa,logos/NULL
61255,University of Northwestern Ohio,United States,Ohio,Liberty,1441 N Cable Rd,45805,www.unoh.edu,419-227-3141,approved,admin-krupa,admin-krupa,logos/NULL
61256,University of Notre Dame,United States,Indiana,North Salt Lake ,Main Building,46556,www.nd.edu,574-631-5000,approved,admin-krupa,admin-krupa,logos/NULL
61257,University of Oklahoma,United States,Oklahoma,Nibley ,"660 Parrington Oval, Room 110",73019,www.ou.edu,405-325-0311,approved,admin-krupa,admin-krupa,logos/NULL
